# t = 0
# x y z vof velocityx velocityy velocityz
2.617504182085262528e+03 1.830422504950000118e+01 -1.224059554697793373e-01 4.410479276659152736e-01 1.728110471319204214e-02 -2.943819165552867823e-01 -3.118015218670667776e-01
2.654112632184357608e+03 1.830422504950000118e+01 -1.361438993288111021e-02 4.448427699013650649e-01 -4.813933616747027161e-02 -3.190599355780768809e-01 -1.694630473992385089e-01
2.690721082283452688e+03 1.830422504950000118e+01 5.164977283923015694e-01 5.612987088460406060e-01 1.810088230712559587e-01 4.441136382757883416e-02 -1.863903682529672035e-01
2.727329532382548223e+03 1.830422504950000118e+01 3.904755824659112973e-01 5.531803864368453061e-01 8.865920698848481218e-02 2.568873416886810479e-01 1.336501585154145078e-01
2.763937982481643303e+03 1.830422504950000118e+01 3.042260882827305668e-01 5.367344850732179706e-01 -1.655305831106926653e-02 2.534487967503655237e-01 -2.451700436120769488e-01
2.800546432580738383e+03 1.830422504950000118e+01 1.288436175815518281e+00 4.697799312982352538e-01 7.863339228798281733e-01 -1.581111273385359464e-02 1.613979213663625789e-02
2.837154882679833918e+03 1.830422504950000118e+01 -1.438677210564938969e-01 4.511106767133957751e-01 -7.057450364718899360e-02 -2.934090696484413785e-01 1.261937719160444171e+00
2.873763332778928998e+03 1.830422504950000118e+01 -2.433938903916182284e+00 4.365741971922357800e-01 -1.445827710884774575e+00 -1.735697870007201216e-01 2.484070484446520288e-01
2.910371782878024078e+03 1.830422504950000118e+01 -9.370353323072156959e-01 5.167912144872076619e-01 -5.301784698373068760e-01 -4.110459973191010752e-03 -1.220189953906224423e+00
2.946980232977119613e+03 1.830422504950000118e+01 1.248811251214174245e+00 4.574293918127607661e-01 7.318300987401553659e-01 9.756716722905899031e-02 -5.953869711661163855e-01
2.983588683076214693e+03 1.830422504950000118e+01 1.297348601264514567e+00 4.752136823270641797e-01 4.791395100976978960e-01 3.554086225927308856e-02 -2.389962658759327979e-02
3.020197133175309773e+03 1.830422504950000118e+01 1.429058443273633516e+00 5.240197455465903653e-01 6.719497511010332769e-01 1.216549346456260866e-01 2.416845277515095591e-01
3.056805583274405308e+03 1.830422504950000118e+01 9.948171058334059902e-02 4.614452688220700427e-01 -3.806122724775984345e-02 1.258479396877197898e-01 1.057624898056177098e+00
3.093414033373500388e+03 1.830422504950000118e+01 -1.342603582606979984e+00 4.454008528903918851e-01 -7.326673601244174661e-01 -1.045859417813301967e-01 2.960338810482945338e-01
3.130022483472595923e+03 1.830422504950000118e+01 -8.951957718814211873e-01 5.271821934098032125e-01 -2.420636334911586418e-01 -1.599618931033362432e-02 -7.032406336102421662e-02
3.166630933571691003e+03 1.830422504950000118e+01 -1.026304844182923226e+00 4.817218540827485906e-01 -3.973040127709487335e-01 9.357149817171134254e-02 -5.301700862455618543e-03
3.203239383670786083e+03 1.830422504950000118e+01 -8.908031787390630063e-01 5.269673141349675571e-01 -3.368130282634587691e-01 -4.310507851631916604e-02 -2.127221146961415510e-01
3.239847833769881618e+03 1.830422504950000118e+01 -8.158417809845934787e-01 5.559126399522172912e-01 -4.406044915037874432e-01 -2.947363077920668317e-01 -3.828147770659224847e-01
3.276456283868976698e+03 1.830422504950000118e+01 5.732949255964775448e-01 5.467339455641208046e-01 2.283719001134577181e-02 -1.333371803147812562e-01 -1.024195483678567387e+00
3.313064733968071778e+03 1.830422504950000118e+01 2.794965970888106277e+00 5.596349446567215891e-01 1.090578085880486103e+00 1.002878926357006345e-01 -3.678791130128141185e-01
3.349673184067167313e+03 1.830422504950000118e+01 1.878057340001397568e+00 5.228263631319081117e-01 6.043011252430385838e-01 5.436884372847704261e-02 7.715663522358293669e-01
3.386281634166262393e+03 1.830422504950000118e+01 3.769842150682095605e-02 4.505671845175442947e-01 -2.389903481360018955e-01 7.215683275170325928e-02 6.093832252756219425e-01
3.422890084265357473e+03 1.830422504950000118e+01 -4.944610566790358375e-02 4.393858014441387461e-01 6.897006041511143104e-02 1.421591000008026739e-01 3.737991431045736834e-01
3.459498534364453008e+03 1.830422504950000118e+01 -1.242789002543602361e+00 4.380153234354291492e-01 -6.037107920678878026e-01 1.087439641383138728e-01 7.976484375322053788e-01
