# t = 1000
# x y z vof velocityx velocityy velocityz
3.020197133175309773e+03 1.830422504950000118e+01 -5.395843466019347723e-01 4.368959355234879327e-01 -2.417531197203943716e-01 5.849511520168225731e-01 3.027025680784984352e-01
3.056805583274405308e+03 1.830422504950000118e+01 -8.135904809951479688e-01 4.480184567607448098e-01 -5.735933993920092622e-01 1.719145603080091955e-01 -1.360448189941720898e-01
3.093414033373500388e+03 1.830422504950000118e+01 -3.108979889780716377e-01 4.402155953211995820e-01 -1.337780484792022440e-01 5.348648958200305503e-02 -4.059760212905683119e-01
3.130022483472595923e+03 1.830422504950000118e+01 4.735672293934984900e-01 4.688479955492423912e-01 2.767072400906547824e-01 8.511078691117343609e-02 -4.161702098779965775e-01
3.166630933571691003e+03 1.830422504950000118e+01 9.594651000226281923e-01 5.129836236544172978e-01 5.068637894322250981e-01 1.474742346432346592e-03 -7.812150901428216443e-02
3.203239383670786083e+03 1.830422504950000118e+01 6.150070971021448507e-01 4.808014016139414704e-01 4.556650218401284147e-01 -4.270054606752277104e-02 3.460886696862014444e-01
3.239847833769881618e+03 1.830422504950000118e+01 -2.622187558379045491e-01 4.414283932193276971e-01 -6.842909234800448326e-02 7.806713908327232720e-03 4.549981329708148170e-01
3.276456283868976698e+03 1.830422504950000118e+01 -6.762803323345304429e-01 4.415628487979887939e-01 -4.111738374475598645e-01 3.661794788881311824e-01 1.145832028298121030e-01
3.313064733968071778e+03 1.830422504950000118e+01 -6.519910059988516249e-01 4.394642364842630267e-01 -3.024362134884611142e-01 3.995468459290405505e-01 -1.997988510184620786e-02
3.349673184067167313e+03 1.830422504950000118e+01 -5.361234026942567343e-01 4.392983670882127933e-01 -2.347836021859674993e-01 7.765463257402188679e-02 -2.123642206471533789e-01
3.386281634166262393e+03 1.830422504950000118e+01 -1.208112309801505635e-01 4.429661073336668142e-01 -1.110978486992551112e-02 5.536435336601801260e-02 -4.146487725773354560e-01
3.422890084265357473e+03 1.830422504950000118e+01 6.654873502008098463e-01 4.884845918696010258e-01 4.386300862960499924e-01 1.637477240954882396e-01 -3.598679099932696746e-01
3.459498534364453008e+03 1.830422504950000118e+01 9.342045338093232232e-01 5.131392124163438595e-01 5.084194460817063055e-01 3.048389661543067786e-01 9.851611291360798384e-02
3.496106984463548088e+03 1.830422504950000118e+01 3.854229928131009952e-01 4.656981980065012516e-01 2.842934211134683364e-01 4.385943151023504738e-01 3.236770387996522613e-01
