# t x y z velocityx velocityy velocityz
1.584150000000000091e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.817624562531421961e-02 -5.727594492466635268e-02 -7.296264869780375766e-04 3.107655168443904103e-02
1.584180000000000064e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.697467280668803744e-02 -4.841916599749918060e-02 -2.902256612474777469e-04 3.649440052947060253e-02
1.584200000000000045e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.556580177545734328e-02 -3.856576181799189346e-02 -2.118505091454928285e-04 4.284716767630388640e-02
1.584220000000000027e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.434610816545556070e-02 -3.101811530427268579e-02 -3.141116552883388381e-04 4.763186665911008089e-02
1.584250000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.241048217636664591e-02 -2.191534125292018270e-02 -6.161880782198234574e-04 5.454847829921461583e-02
1.584269999999999982e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.019365982431363393e-02 -1.473752841998356156e-02 -9.347413006575471450e-04 6.125259236665199503e-02
1.584309999999999945e+03 0.000000000000000000e+00 0.000000000000000000e+00 -1.816086159262543520e-02 -2.114298942243576090e-02 -1.044397302599059602e-03 7.180000421962973167e-02
1.584339999999999918e+03 0.000000000000000000e+00 0.000000000000000000e+00 -1.694935340386722125e-02 -4.322968338396382393e-02 5.443851728903939362e-04 7.006528489130747772e-02
1.584369999999999891e+03 0.000000000000000000e+00 0.000000000000000000e+00 -1.528052869049023078e-02 -4.805346067635999502e-02 -4.875919222136538590e-03 7.869171987950816793e-02
1.584400000000000091e+03 0.000000000000000000e+00 0.000000000000000000e+00 -1.295883328016016536e-02 -4.440351497690716437e-02 -6.310325797096882731e-03 8.889392971705760427e-02
1.584430000000000064e+03 0.000000000000000000e+00 0.000000000000000000e+00 -9.866284358430217269e-03 -3.510895915174728349e-02 -5.840378011574009348e-03 1.019155123813540453e-01
1.584470000000000027e+03 0.000000000000000000e+00 0.000000000000000000e+00 -5.793194376442269491e-03 -1.995621331621964464e-02 -3.099383808810061720e-03 1.195470135788378879e-01
1.584509999999999991e+03 0.000000000000000000e+00 0.000000000000000000e+00 -7.266498256001743816e-04 -6.010147011587963634e-04 -3.467401721606707711e-03 1.450739970506621235e-01
1.584539999999999964e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.344969749105835284e-03 3.622115849042321228e-02 -2.724337186384476715e-05 1.596228860279664541e-01
1.584569999999999936e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.099304418152962856e-02 4.664171022377350262e-02 -8.321626214892008204e-05 1.737462292781772055e-01
1.584609999999999900e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.872886323609482956e-02 6.647307179298156399e-02 1.285668833056929005e-04 1.998062179261953231e-01
1.584650000000000091e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.622114692382680051e-02 1.248670468469557787e-01 -2.248845646593751815e-03 1.884410235389913923e-01
1.584690000000000055e+03 0.000000000000000000e+00 0.000000000000000000e+00 3.351451822510357476e-02 1.133243836755692957e-01 -1.552531840194599014e-03 1.911407943184139924e-01
