 1.25865E+00  1.01628E-02  2.03668E-04
 1.26572E+00  1.17821E-02  2.16984E-04
 1.27280E+00  1.33825E-02  2.30381E-04
 1.27987E+00  1.49622E-02  2.43861E-04
 1.28694E+00  1.65197E-02  2.57427E-04
 1.29401E+00  1.80534E-02  2.71079E-04
 1.30108E+00  1.95617E-02  2.84819E-04
 1.30815E+00  2.10431E-02  2.98648E-04
 1.31522E+00  2.24963E-02  3.12568E-04
 1.32229E+00  2.39197E-02  3.26581E-04
 1.32936E+00  2.53122E-02  3.40689E-04
 1.33644E+00  2.66724E-02  3.54892E-04
 1.34351E+00  2.79991E-02  3.69192E-04
 1.35058E+00  2.92912E-02  3.83590E-04
 1.35765E+00  3.05477E-02  3.98088E-04
 1.36472E+00  3.17675E-02  4.12687E-04
 1.37179E+00  3.29498E-02  4.27386E-04
 1.37886E+00  3.40935E-02  4.42187E-04
 1.38593E+00  3.51980E-02  4.57089E-04
 1.39300E+00  3.62623E-02  4.72092E-04
 1.40007E+00  3.72859E-02  4.87194E-04
 1.40715E+00  3.82678E-02  5.02395E-04
 1.41422E+00  3.92075E-02  5.17693E-04
 1.42129E+00  4.01043E-02  5.33084E-04
 1.42836E+00  4.09575E-02  5.48566E-04
 1.43543E+00  4.17663E-02  5.64136E-04
 1.44250E+00  4.25302E-02  5.79788E-04
 1.44957E+00  4.32483E-02  5.95519E-04
 1.45664E+00  4.39200E-02  6.11323E-04
 1.46371E+00  4.45444E-02  6.27195E-04
 1.47079E+00  4.51208E-02  6.43130E-04
 1.47786E+00  4.56484E-02  6.59120E-04
 1.48493E+00  4.61262E-02  6.75161E-04
 1.49200E+00  4.65533E-02  6.91246E-04
 1.49907E+00  4.69289E-02  7.07369E-04
 1.50614E+00  4.72519E-02  7.23526E-04
 1.51321E+00  4.75214E-02  7.39710E-04
 1.52028E+00  4.77365E-02  7.55917E-04
 1.52735E+00  4.78962E-02  7.72144E-04
 1.53443E+00  4.79994E-02  7.88386E-04
 1.54150E+00  4.80454E-02  8.04642E-04
 1.54857E+00  4.80331E-02  8.20909E-04
 1.55564E+00  4.79619E-02  8.37186E-04
 1.56271E+00  4.78309E-02  8.53474E-04
 1.56978E+00  4.76395E-02  8.69772E-04
 1.57685E+00  4.73870E-02  8.86083E-04
 1.58392E+00  4.70731E-02  9.02409E-04
 1.59099E+00  4.66973E-02  9.18752E-04
 1.59807E+00  4.62594E-02  9.35117E-04
 1.60514E+00  4.57592E-02  9.51506E-04
 1.61221E+00  4.51967E-02  9.67925E-04
 1.61928E+00  4.45722E-02  9.84378E-04
 1.62635E+00  4.38858E-02  1.00087E-03
 1.63342E+00  4.31380E-02  1.01740E-03
 1.64049E+00  4.23292E-02  1.03399E-03
 1.64756E+00  4.14602E-02  1.05062E-03
 1.65463E+00  4.05317E-02  1.06731E-03
 1.66171E+00  3.95446E-02  1.08406E-03
 1.66878E+00  3.84999E-02  1.10088E-03
 1.67585E+00  3.73988E-02  1.11775E-03
 1.68292E+00  3.62425E-02  1.13470E-03
 1.68999E+00  3.50323E-02  1.15171E-03
 1.69706E+00  3.37695E-02  1.16878E-03
 1.70413E+00  3.24557E-02  1.18593E-03
 1.71120E+00  3.10925E-02  1.20313E-03
 1.71827E+00  2.96814E-02  1.22040E-03
 1.72534E+00  2.82243E-02  1.23774E-03
 1.73242E+00  2.67228E-02  1.25512E-03
 1.73949E+00  2.51788E-02  1.27257E-03
 1.74656E+00  2.35942E-02  1.29006E-03
 1.75363E+00  2.19710E-02  1.30759E-03
 1.76070E+00  2.03113E-02  1.32517E-03
 1.76777E+00  1.86172E-02  1.34278E-03
 1.77484E+00  1.68907E-02  1.36043E-03
 1.78191E+00  1.51343E-02  1.37809E-03
 1.78898E+00  1.33501E-02  1.39578E-03
 1.79606E+00  1.15407E-02  1.41349E-03
 1.80313E+00  9.70834E-03  1.43121E-03
 1.81020E+00  7.85569E-03  1.44893E-03
 1.81727E+00  5.98530E-03  1.46665E-03
 1.82434E+00  4.09985E-03  1.48438E-03
 1.83141E+00  2.20208E-03  1.50210E-03
 1.83848E+00  2.94778E-04  1.51981E-03
 1.84555E+00 -1.61919E-03  1.53751E-03
 1.85262E+00 -3.53690E-03  1.55520E-03
 1.85970E+00 -5.45539E-03  1.57287E-03
 1.86677E+00 -7.37164E-03  1.59052E-03
 1.87384E+00 -9.28259E-03  1.60815E-03
 1.88091E+00 -1.11851E-02  1.62576E-03
 1.88798E+00 -1.30762E-02  1.64335E-03
 1.89505E+00 -1.49526E-02  1.66092E-03
 1.90212E+00 -1.68111E-02  1.67846E-03
 1.90919E+00 -1.86487E-02  1.69597E-03
 1.91626E+00 -2.04621E-02  1.71347E-03
 1.92334E+00 -2.22481E-02  1.73094E-03
 1.93041E+00 -2.40036E-02  1.74838E-03
 1.93748E+00 -2.57255E-02  1.76581E-03
 1.94455E+00 -2.74106E-02  1.78321E-03
 1.95162E+00 -2.90559E-02  1.80060E-03
 1.95869E+00 -3.06582E-02  1.81797E-03
 1.96576E+00 -3.22146E-02  1.83533E-03
 1.97283E+00 -3.37221E-02  1.85268E-03
 1.97990E+00 -3.51777E-02  1.87002E-03
 1.98698E+00 -3.65787E-02  1.88735E-03
 1.99405E+00 -3.79223E-02  1.90468E-03
 2.00112E+00 -3.92057E-02  1.92200E-03
 2.00819E+00 -4.04263E-02  1.93934E-03
 2.01526E+00 -4.15818E-02  1.95668E-03
 2.02233E+00 -4.26695E-02  1.97402E-03
 2.02940E+00 -4.36873E-02  1.99138E-03
 2.03647E+00 -4.46331E-02  2.00876E-03
 2.04354E+00 -4.55047E-02  2.02614E-03
 2.05061E+00 -4.63003E-02  2.04355E-03
 2.05769E+00 -4.70182E-02  2.06098E-03
 2.06476E+00 -4.76569E-02  2.07843E-03
 2.07183E+00 -4.82148E-02  2.09589E-03
 2.07890E+00 -4.86909E-02  2.11338E-03
 2.08597E+00 -4.90840E-02  2.13089E-03
 2.09304E+00 -4.93934E-02  2.14841E-03
 2.10011E+00 -4.96183E-02  2.16596E-03
 2.10718E+00 -4.97583E-02  2.18352E-03
 2.11425E+00 -4.98131E-02  2.20109E-03
 2.12133E+00 -4.97826E-02  2.21867E-03
 2.12840E+00 -4.96670E-02  2.23626E-03
 2.13547E+00 -4.94665E-02  2.25385E-03
 2.14254E+00 -4.91817E-02  2.27144E-03
 2.14961E+00 -4.88133E-02  2.28902E-03
 2.15668E+00 -4.83620E-02  2.30659E-03
 2.16375E+00 -4.78291E-02  2.32414E-03
 2.17082E+00 -4.72157E-02  2.34168E-03
 2.17789E+00 -4.65233E-02  2.35919E-03
 2.18497E+00 -4.57534E-02  2.37666E-03
 2.19204E+00 -4.49079E-02  2.39410E-03
 2.19911E+00 -4.39887E-02  2.41150E-03
 2.20618E+00 -4.29980E-02  2.42885E-03
 2.21325E+00 -4.19378E-02  2.44615E-03
 2.22032E+00 -4.08108E-02  2.46340E-03
 2.22739E+00 -3.96194E-02  2.48058E-03
 2.23446E+00 -3.83664E-02  2.49769E-03
 2.24153E+00 -3.70547E-02  2.51474E-03
 2.24861E+00 -3.56872E-02  2.53171E-03
 2.25568E+00 -3.42670E-02  2.54860E-03
 2.26275E+00 -3.27975E-02  2.56541E-03
 2.26982E+00 -3.12819E-02  2.58214E-03
 2.27689E+00 -2.97239E-02  2.59878E-03
 2.28396E+00 -2.81269E-02  2.61533E-03
 2.29103E+00 -2.64946E-02  2.63178E-03
 2.29810E+00 -2.48309E-02  2.64814E-03
 2.30517E+00 -2.31397E-02  2.66441E-03
 2.31224E+00 -2.14247E-02  2.68058E-03
 2.31932E+00 -1.96901E-02  2.69666E-03
 2.32639E+00 -1.79399E-02  2.71263E-03
 2.33346E+00 -1.61781E-02  2.72851E-03
 2.34053E+00 -1.44089E-02  2.74429E-03
 2.34760E+00 -1.26363E-02  2.75998E-03
 2.35467E+00 -1.08646E-02  2.77556E-03
 2.36174E+00 -9.09787E-03  2.79105E-03
 2.36881E+00 -7.34012E-03  2.80644E-03
 2.37588E+00 -5.59545E-03  2.82174E-03
 2.38296E+00 -3.86786E-03  2.83694E-03
 2.39003E+00 -2.16131E-03  2.85204E-03
 2.39710E+00 -4.79659E-04  2.86704E-03
 2.40417E+00  1.17330E-03  2.88195E-03
 2.41124E+00  2.79388E-03  2.89677E-03
 2.41831E+00  4.37851E-03  2.91148E-03
 2.42538E+00  5.92370E-03  2.92610E-03
 2.43245E+00  7.42613E-03  2.94061E-03
 2.43952E+00  8.88260E-03  2.95502E-03
 2.44660E+00  1.02900E-02  2.96933E-03
 2.45367E+00  1.16455E-02  2.98353E-03
 2.46074E+00  1.29463E-02  2.99761E-03
 2.46781E+00  1.41899E-02  3.01158E-03
 2.47488E+00  1.53737E-02  3.02542E-03
 2.48195E+00  1.64955E-02  3.03914E-03
 2.48902E+00  1.75534E-02  3.05273E-03
 2.49609E+00  1.85452E-02  3.06617E-03
 2.50316E+00  1.94695E-02  3.07947E-03
 2.51024E+00  2.03245E-02  3.09262E-03
 2.51731E+00  2.11090E-02  3.10560E-03
 2.52438E+00  2.18219E-02  3.11841E-03
 2.53145E+00  2.24621E-02  3.13105E-03
 2.53852E+00  2.30288E-02  3.14349E-03
 2.54559E+00  2.35216E-02  3.15574E-03
 2.55266E+00  2.39400E-02  3.16779E-03
 2.55973E+00  2.42839E-02  3.17962E-03
 2.56680E+00  2.45532E-02  3.19122E-03
 2.57388E+00  2.47482E-02  3.20260E-03
 2.58095E+00  2.48694E-02  3.21373E-03
 2.58802E+00  2.49174E-02  3.22462E-03
 2.59509E+00  2.48929E-02  3.23525E-03
 2.60216E+00  2.47972E-02  3.24562E-03
 2.60923E+00  2.46315E-02  3.25572E-03
 2.61630E+00  2.43973E-02  3.26554E-03
 2.62337E+00  2.40962E-02  3.27509E-03
 2.63044E+00  2.37302E-02  3.28436E-03
 2.63751E+00  2.33014E-02  3.29334E-03
 2.64459E+00  2.28121E-02  3.30203E-03
 2.65166E+00  2.22649E-02  3.31043E-03
 2.65873E+00  2.16626E-02  3.31854E-03
 2.66580E+00  2.10080E-02  3.32636E-03
 2.67287E+00  2.03042E-02  3.33389E-03
 2.67994E+00  1.95547E-02  3.34113E-03
 2.68701E+00  1.87627E-02  3.34808E-03
 2.69408E+00  1.79321E-02  3.35476E-03
 2.70115E+00  1.70665E-02  3.36115E-03
 2.70823E+00  1.61699E-02  3.36726E-03
 2.71530E+00  1.52463E-02  3.37310E-03
 2.72237E+00  1.42998E-02  3.37867E-03
 2.72944E+00  1.33347E-02  3.38398E-03
 2.73651E+00  1.23553E-02  3.38903E-03
 2.74358E+00  1.13658E-02  3.39382E-03
 2.75065E+00  1.03708E-02  3.39837E-03
 2.75772E+00  9.37458E-03  3.40266E-03
 2.76479E+00  8.38157E-03  3.40672E-03
 2.77187E+00  7.39615E-03  3.41053E-03
 2.77894E+00  6.42268E-03  3.41411E-03
 2.78601E+00  5.46547E-03  3.41746E-03
 2.79308E+00  4.52873E-03  3.42058E-03
 2.80015E+00  3.61661E-03  3.42346E-03
 2.80722E+00  2.73317E-03  3.42613E-03
 2.81429E+00  1.88233E-03  3.42856E-03
 2.82136E+00  1.06791E-03  3.43077E-03
 2.82843E+00  2.93575E-04  3.43276E-03
 2.83551E+00 -4.37140E-04  3.43452E-03
 2.84258E+00 -1.12087E-03  3.43605E-03
 2.84965E+00 -1.75441E-03  3.43735E-03
 2.85672E+00 -2.33475E-03  3.43842E-03
 2.86379E+00 -2.85903E-03  3.43925E-03
 2.87086E+00 -3.32460E-03  3.43985E-03
 2.87793E+00 -3.72903E-03  3.44021E-03
 2.88500E+00 -4.07006E-03  3.44032E-03
 2.89207E+00 -4.34568E-03  3.44018E-03
 2.89915E+00 -4.55408E-03  3.43978E-03
 2.90622E+00 -4.69369E-03  3.43913E-03
 2.91329E+00 -4.76320E-03  3.43821E-03
 2.92036E+00 -4.76152E-03  3.43701E-03
 2.92743E+00 -4.68784E-03  3.43555E-03
 2.93450E+00 -4.54161E-03  3.43380E-03
 2.94157E+00 -4.32254E-03  3.43176E-03
 2.94864E+00 -4.03066E-03  3.42942E-03
 2.95571E+00 -3.66624E-03  3.42679E-03
 2.96278E+00 -3.22990E-03  3.42385E-03
 2.96986E+00 -2.72251E-03  3.42059E-03
 2.97693E+00 -2.14528E-03  3.41702E-03
 2.98400E+00 -1.49972E-03  3.41311E-03
 2.99107E+00 -7.87649E-04  3.40888E-03
 2.99814E+00 -1.11813E-05  3.40431E-03
 3.00521E+00  8.27251E-04  3.39940E-03
 3.01228E+00  1.72492E-03  3.39415E-03
 3.01935E+00  2.67880E-03  3.38854E-03
 3.02642E+00  3.68560E-03  3.38258E-03
 3.03350E+00  4.74172E-03  3.37627E-03
 3.04057E+00  5.84334E-03  3.36959E-03
 3.04764E+00  6.98636E-03  3.36255E-03
 3.05471E+00  8.16647E-03  3.35515E-03
 3.06178E+00  9.37915E-03  3.34739E-03
 3.06885E+00  1.06197E-02  3.33927E-03
 3.07592E+00  1.18832E-02  3.33078E-03
 3.08299E+00  1.31645E-02  3.32194E-03
 3.09006E+00  1.44587E-02  3.31275E-03
 3.09714E+00  1.57603E-02  3.30320E-03
 3.10421E+00  1.70640E-02  3.29330E-03
 3.11128E+00  1.83643E-02  3.28305E-03
 3.11835E+00  1.96559E-02  3.27247E-03
 3.12542E+00  2.09333E-02  3.26155E-03
 3.13249E+00  2.21910E-02  3.25030E-03
 3.13956E+00  2.34235E-02  3.23872E-03
 3.14663E+00  2.46255E-02  3.22682E-03
 3.15370E+00  2.57918E-02  3.21461E-03
 3.16078E+00  2.69171E-02  3.20208E-03
 3.16785E+00  2.79963E-02  3.18924E-03
 3.17492E+00  2.90245E-02  3.17610E-03
 3.18199E+00  2.99969E-02  3.16265E-03
 3.18906E+00  3.09090E-02  3.14889E-03
 3.19613E+00  3.17562E-02  3.13484E-03
 3.20320E+00  3.25344E-02  3.12048E-03
 3.21027E+00  3.32396E-02  3.10581E-03
 3.21734E+00  3.38679E-02  3.09084E-03
 3.22442E+00  3.44160E-02  3.07555E-03
 3.23149E+00  3.48804E-02  3.05995E-03
 3.23856E+00  3.52582E-02  3.04402E-03
 3.24563E+00  3.55466E-02  3.02776E-03
 3.25270E+00  3.57431E-02  3.01115E-03
 3.25977E+00  3.58456E-02  2.99420E-03
 3.26684E+00  3.58520E-02  2.97689E-03
 3.27391E+00  3.57608E-02  2.95921E-03
 3.28098E+00  3.55706E-02  2.94115E-03
 3.28805E+00  3.52802E-02  2.92270E-03
 3.29513E+00  3.48890E-02  2.90385E-03
 3.30220E+00  3.43964E-02  2.88459E-03
 3.30927E+00  3.38021E-02  2.86490E-03
 3.31634E+00  3.31062E-02  2.84477E-03
 3.32341E+00  3.23091E-02  2.82420E-03
 3.33048E+00  3.14111E-02  2.80318E-03
 3.33755E+00  3.04133E-02  2.78169E-03
 3.34462E+00  2.93166E-02  2.75974E-03
 3.35169E+00  2.81225E-02  2.73731E-03
 3.35877E+00  2.68324E-02  2.71440E-03
 3.36584E+00  2.54482E-02  2.69101E-03
 3.37291E+00  2.39720E-02  2.66712E-03
 3.37998E+00  2.24061E-02  2.64275E-03
 3.38705E+00  2.07529E-02  2.61789E-03
 3.39412E+00  1.90151E-02  2.59253E-03
 3.40119E+00  1.71958E-02  2.56669E-03
 3.40826E+00  1.52979E-02  2.54037E-03
 3.41533E+00  1.33249E-02  2.51357E-03
 3.42241E+00  1.12803E-02  2.48629E-03
 3.42948E+00  9.16790E-03  2.45854E-03
 3.43655E+00  6.99154E-03  2.43033E-03
 3.44362E+00  4.75537E-03  2.40166E-03
 3.45069E+00  2.46371E-03  2.37255E-03
 3.45776E+00  1.21044E-04  2.34299E-03
 3.46483E+00 -2.26796E-03  2.31301E-03
 3.47190E+00 -4.69844E-03  2.28261E-03
 3.47897E+00 -7.16540E-03  2.25180E-03
 3.48605E+00 -9.66363E-03  2.22058E-03
 3.49312E+00 -1.21878E-02  2.18898E-03
 3.50019E+00 -1.47324E-02  2.15699E-03
 3.50726E+00 -1.72918E-02  2.12463E-03
 3.51433E+00 -1.98601E-02  2.09191E-03
