 2.15600E+02 -5.43900E-11  1.10370E+01  1.10725E+01  2.21095E+01  1.67802E-03  2.20725E+01
 2.16825E+02 -1.06442E-10  1.10370E+01  1.10725E+01  2.21095E+01  1.67719E-03  2.20725E+01
 2.18050E+02 -9.44079E-11  1.10370E+01  1.10725E+01  2.21095E+01  1.67627E-03  2.20725E+01
 2.19275E+02 -1.67530E-10  1.10369E+01  1.10725E+01  2.21095E+01  1.67544E-03  2.20725E+01
 2.20500E+02 -1.60611E-10  1.10369E+01  1.10726E+01  2.21095E+01  1.67485E-03  2.20725E+01
 2.21725E+02 -2.03005E-10  1.10368E+01  1.10727E+01  2.21095E+01  1.67452E-03  2.20725E+01
 2.22950E+02 -2.42314E-10  1.10367E+01  1.10727E+01  2.21095E+01  1.67444E-03  2.20725E+01
 2.24175E+02 -2.63698E-10  1.10367E+01  1.10728E+01  2.21095E+01  1.67457E-03  2.20725E+01
 2.25400E+02 -3.15367E-10  1.10367E+01  1.10728E+01  2.21095E+01  1.67492E-03  2.20725E+01
 2.26625E+02 -2.73956E-10  1.10367E+01  1.10728E+01  2.21095E+01  1.67548E-03  2.20725E+01
 2.27850E+02 -3.40544E-10  1.10367E+01  1.10728E+01  2.21095E+01  1.67628E-03  2.20725E+01
 2.29075E+02 -2.55304E-10  1.10368E+01  1.10728E+01  2.21095E+01  1.67725E-03  2.20725E+01
 2.30300E+02 -2.97895E-10  1.10368E+01  1.10727E+01  2.21095E+01  1.67827E-03  2.20725E+01
 2.31525E+02 -2.69913E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.67919E-03  2.20725E+01
 2.32750E+02 -2.78193E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.67987E-03  2.20725E+01
 2.33975E+02 -3.38466E-10  1.10369E+01  1.10726E+01  2.21096E+01  1.68024E-03  2.20725E+01
 2.35200E+02 -3.02658E-10  1.10369E+01  1.10726E+01  2.21096E+01  1.68033E-03  2.20725E+01
 2.36425E+02 -1.98286E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.68021E-03  2.20725E+01
 2.37650E+02 -2.41583E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.68001E-03  2.20725E+01
 2.38875E+02 -2.29416E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.67981E-03  2.20725E+01
 2.40100E+02 -2.12971E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.67966E-03  2.20725E+01
 2.41325E+02 -2.21478E-10  1.10368E+01  1.10727E+01  2.21096E+01  1.67957E-03  2.20725E+01
 2.42550E+02 -2.28352E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.67949E-03  2.20725E+01
 2.43775E+02 -1.84030E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.67943E-03  2.20725E+01
 2.45000E+02 -1.55829E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.67939E-03  2.20725E+01
 2.46225E+02 -1.98672E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.67945E-03  2.20725E+01
 2.47450E+02 -2.63067E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.67965E-03  2.20725E+01
 2.48675E+02 -2.95559E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68003E-03  2.20725E+01
 2.49900E+02 -2.92852E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68053E-03  2.20725E+01
 2.51125E+02 -2.99482E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68106E-03  2.20725E+01
 2.52350E+02 -3.05473E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68155E-03  2.20725E+01
 2.53575E+02 -2.70771E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68193E-03  2.20725E+01
 2.54800E+02 -2.42826E-10  1.10368E+01  1.10728E+01  2.21096E+01  1.68219E-03  2.20725E+01
 2.56025E+02 -2.81977E-10  1.10369E+01  1.10728E+01  2.21096E+01  1.68234E-03  2.20725E+01
 2.57250E+02 -3.06273E-10  1.10369E+01  1.10728E+01  2.21096E+01  1.68244E-03  2.20725E+01
 2.58475E+02 -3.01837E-10  1.10369E+01  1.10727E+01  2.21096E+01  1.68253E-03  2.20725E+01
